,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
z,-4.765340805053711,-28.8521671295166,-284.2743225097656,-128.66339111328125,15.44066047668457,24.55243682861328,129.82203674316406,53.15839767456055,8.362262725830078,-160.0946502685547,351.9144592285156,272.4159240722656,236.2982940673828,203.9742889404297,6.124692916870117,-20.29258155822754
c,0.2392481118440628,0.14233167469501495,0.11283886432647705,0.0438457652926445,0.0560799203813076,0.22353506088256836,0.13410064578056335,0.10678844898939133,0.43112659454345703,0.5343336462974548,0.707455039024353,0.47748690843582153,0.37210169434547424,0.337619423866272,0.337619423866272,0.337619423866272
x,222.5,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,202.5,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.765340805053711,-28.8521671295166,-284.2743225097656,-128.66339111328125,15.44066047668457,24.55243682861328,129.82203674316406,53.15839767456055,8.362262725830078,-160.0946502685547,351.9144592285156,272.4159240722656,236.2982940673828,203.9742889404297,6.124692916870117,-20.29258155822754
c,0.24072524905204773,0.14326587319374084,0.11309187114238739,0.04388775676488876,0.05604628100991249,0.22456014156341553,0.13387760519981384,0.10708894580602646,0.4312968850135803,0.5338667631149292,0.7060672044754028,0.47745585441589355,0.3727109730243683,0.3374825716018677,0.3374825716018677,0.3374825716018677
x,223.75,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,205.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.725291728973389,-29.57640838623047,-283.9940185546875,-129.21401977539062,16.246732711791992,24.91748809814453,130.30299377441406,52.52945327758789,8.317634582519531,-160.33184814453125,351.3021545410156,273.0119323730469,237.0520782470703,205.5178680419922,5.336019515991211,-21.817514419555664
c,0.2390478402376175,0.14228898286819458,0.11282655596733093,0.043850772082805634,0.05617848411202431,0.223476380109787,0.1340869963169098,0.10729236900806427,0.4315553307533264,0.5346918702125549,0.7060650587081909,0.4773399233818054,0.37208136916160583,0.3378075957298279,0.3378075957298279,0.3378075957298279
x,223.75,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,205.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.725291728973389,-29.57640838623047,-283.9940185546875,-129.21401977539062,16.246732711791992,24.91748809814453,130.30299377441406,52.52945327758789,8.317634582519531,-160.33184814453125,351.3021545410156,273.0119323730469,237.0520782470703,205.5178680419922,5.336019515991211,-21.817514419555664
c,0.23859348893165588,0.14229334890842438,0.11278638243675232,0.04388456046581268,0.05614779517054558,0.22302405536174774,0.1337917447090149,0.10686352849006653,0.43136098980903625,0.5338270664215088,0.7066534757614136,0.47741714119911194,0.3724525570869446,0.33781561255455017,0.33781561255455017,0.33781561255455017
x,223.75,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,205.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.725291728973389,-29.57640838623047,-283.9940185546875,-129.21401977539062,16.246732711791992,24.91748809814453,130.30299377441406,52.52945327758789,8.317634582519531,-160.33184814453125,351.3021545410156,273.0119323730469,237.0520782470703,205.5178680419922,5.336019515991211,-21.817514419555664
c,0.23925736546516418,0.14292776584625244,0.11275465786457062,0.04399503022432327,0.056074000895023346,0.22395561635494232,0.13347822427749634,0.10638706386089325,0.43125632405281067,0.5331326723098755,0.7073817849159241,0.47755417227745056,0.3724706470966339,0.3380138576030731,0.3380138576030731,0.3380138576030731
x,223.75,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,205.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.725291728973389,-29.57640838623047,-283.9940185546875,-129.21401977539062,16.246732711791992,24.91748809814453,130.30299377441406,52.52945327758789,8.317634582519531,-160.33184814453125,351.3021545410156,273.0119323730469,237.0520782470703,205.5178680419922,5.336019515991211,-21.817514419555664
c,0.240262970328331,0.14460115134716034,0.11296476423740387,0.044157952070236206,0.055733997374773026,0.2251949906349182,0.13261255621910095,0.10643244534730911,0.4308485984802246,0.5315219163894653,0.7082482576370239,0.4780433773994446,0.3731943368911743,0.3381916582584381,0.3381916582584381,0.3381916582584381
